X1;X2;X3;X4;X5;X6;Y
291500;68160;71575;4440.21;54106.06;3;0
159500;55000;55000;7930.96;95461.02;0;0
275000;13750;16940;8942.2;77185.52;0;0
104500;13750;23750;3808.02;39480.12;0;1
386467;49500;49500;12177.82;214680.02;0;0
368500;27500;30500;20390.66;331659.17;0;0
425333;0;0;11343.24;221551.44;0;0
324500;27500;59500;25253.23;324659.42;0;1
264000;0;0;3830.84;69857.49;0;1
335500;27500;30500;25307.74;423689.62;0;0
214500;31570;0;3155.55;16421.6;0;0
214500;55000;58000;5167.83;60672.63;0;1
481251;66000;0;10022.75;115085.57;0;0
324500;66000;0;12247.19;283551.39;0;0
1309000;249173;292590;137428.7;1593224.5;58;0
715000;96731;118631;25056.74;425645.89;14;0
396000;27500;27500;6989.65;123802.32;0;0
390500;27500;0;11102.22;108987.53;0;0
387750;0;0;2060.51;44649.2;0;1
143000;31570;31570;6427.93;38826.05;0;1
159500;55000;55000;14501.21;100870.4;0;1
302867;66000;66000;23499.21;245185.1;0;0
335500;27500;44000;9556.34;164720.85;0;0
121000;49500;49500;3842.61;44636.15;0;0
335500;27500;44000;7277.14;177640.47;0;0
304333;21451;0;16046.94;82270.68;0;0
298466;55000;58000;9066.62;96363.79;0;0
55000;271913;279886;11.78;18.82;5;0
137500;55000;55000;7605.93;59716.53;0;0
346500;0;0;18659.84;320541.02;0;0
137500;31570;0;8522.71;92230.12;0;1
489500;0;0;14547.4;265326.34;0;0
261800;66000;69000;6978.12;88147.88;0;1
225500;34870;37870;11454.14;148661.25;0;1
341000;22000;25000;7939.95;122803.35;0;1
753500;55000;58000;89004.96;1053376.3;0;0
330000;66000;69000;6138.88;74329.11;0;0
308000;33000;0;9197.6;60213.67;0;0
346500;0;0;21230.26;484045.03;0;0
203500;0;0;8858.35;89268.09;0;0
357500;0;0;9065.28;187622.54;0;0
214500;74800;0;6442.11;71747.47;0;0
478500;33000;36000;37852.44;607191.17;0;0
511500;55000;55000;14840.22;136861.54;0;0
665132;0;0;66564.41;819590.02;0;0
335500;27500;30500;6795.21;164978.13;0;0
412500;27500;4437;8338.94;144411.25;0;1
682000;55000;58000;15487.94;141975.79;0;0
538175;55000;58000;14620.78;341389.25;0;0
269500;49500;49500;14502.57;180221.66;0;0
159500;31570;31570;3526.91;76556.75;0;0
148500;31570;0;4653.66;27957.41;0;0
209000;11000;11000;5912.38;70020.7;0;0
330000;44000;78000;6280.2;75694.72;0;1
313317;0;0;9411.48;79393.35;0;0
346500;0;0;14263.42;277386.73;0;0
335500;53919;51243;7338;115762.65;5;0
421300;22000;0;1436.52;36948.01;0;0
561000;66000;0;12735.62;300490.94;0;0
396000;22000;20741;17906.99;192093.48;0;1
379500;22000;0;18852.28;290078.56;0;0
368500;0;0;37847.31;581895.09;0;0
280500;49500;52500;25835.22;338703.34;0;0
352000;60500;63500;11423.71;91176.32;0;0
369419;28385;30500;5703.22;67256.65;2;0
137500;11000;11000;15284.15;115332;0;0
346500;66000;66000;6344.12;65376.27;7;0
269500;55000;60000;11817.86;56846.07;0;1
137500;11000;17750;10686.73;131555.7;0;0
440000;33000;33000;60840.42;898511.65;0;0
468417;0;0;21157;65271.96;0;0
297000;55000;55000;3988.61;52231.64;0;1
352000;156913;158100;1940.72;18626.14;7;0
236500;49500;52500;6161.34;50643.35;0;0
110000;0;0;1715.42;17455.03;0;0
335500;66000;69000;13645.67;144505.73;0;0
214500;34870;0;8781.28;99881.95;0;0
339167;0;0;4555.6;79216.25;0;0
330000;31570;31570;8018.41;139737.7;0;0
250800;68024;0;6355.84;61926.56;2;0
225500;0;0;10798.63;150162.24;0;0
137500;35434;46671;8799.91;77370.44;2;0
137500;50652;62560;12645.42;110287.77;3;0
357500;55000;55000;8317.74;204956.7;0;0
115500;0;0;3385.67;36469.57;0;0
110000;11000;16500;5355.05;94453.62;0;0
137500;11000;17750;1037.28;14857.28;0;0
403333;27500;63952;68471.85;375408.05;0;1
356400;0;0;25619.57;100389.67;0;0
321933;0;0;3244.1;36214.41;0;0
456500;66000;66000;15008.71;213218.06;0;0
261800;66000;0;17321.18;294292.23;0;0
330000;33000;0;15524.79;252616.38;0;0
649000;33000;33000;51584.55;578479.05;0;0
341000;33000;33000;11262.28;144434.13;0;1
335500;236348;30500;8688.56;85638.05;43;0
371067;33000;36000;11569.1;284962.84;0;0
275000;27500;41250;35680.45;475201.47;0;0
261800;0;0;39745.95;406047.29;0;0
374000;33000;36000;23506.83;165562.21;0;0
137500;49500;49500;4680.05;100890.55;0;0
253000;0;0;4851.32;97287.62;0;1
330000;49500;65911;7511.25;166767.14;0;0
346500;0;0;23398.91;395398.18;0;0
275000;102300;105300;6313.05;135632.64;1;0
104500;59397;0;3023.65;26534.87;4;1
346500;0;0;14756.58;316369.77;0;1
338798;62483;52890;16160.31;248312.9;46;1
643500;129800;129800;70252.21;718970.8;3;0
495000;55000;62959;4919.48;59883.59;5;0
476300;66000;69000;14654.65;135429.26;11;0
346500;0;0;18627.24;82674.58;0;0
0;97460;97460;2.86;6.35;0;1
368500;56120;140560;5473.96;91237.23;18;0
346500;0;0;2819.24;51098;0;1
264000;49500;49500;6760.79;45776.41;0;1
264000;49500;0;11008.97;110021.29;0;0
264000;49500;63750;20966.89;342394.48;0;0
346500;0;0;23940.18;233416.8;0;0
477033;0;0;7967.39;144139.75;0;0
264000;49500;0;10957.9;118628;0;1
297000;19800;0;7425.05;152534.95;0;0
143000;38500;38500;7588.31;83699.93;0;0
484000;71500;71500;44166.95;578154.08;0;0
412500;0;0;22683.49;409853.22;0;0
412500;55000;58000;13014.14;158447.17;0;0
412500;11000;14000;14054.73;171850.23;0;0
272800;46860;49860;14718.18;225594.94;0;0
267300;47300;47300;2630.13;60336.05;0;0
456500;64693;0;8967.1;97966.75;25;0
440000;55000;58000;16169.61;98992.35;0;0
374000;61963;57027;21182.41;83385.56;18;0
495000;155100;247706;43.92;669.06;10;1
335500;27500;30500;5468.84;36793.82;0;0
346500;0;0;11322.58;284579.61;0;0
408100;0;0;2486.86;44548.56;0;0
850300;110000;0;3729.28;46181.61;0;0
594000;55000;58000;12367.69;138947.59;0;0
335500;35860;0;15373.94;124081.14;0;0
476300;66000;66000;22305.25;393518.82;0;0
594000;55000;58000;28898.04;459595.18;3;0
539000;121368;131813;30440.77;449596;12;0
528000;66000;93000;29056.65;362875.67;0;0
601151;66000;0;11055.6;186376.49;0;0
115500;36536;35860;12780.2;91376.6;1;0
788694;55000;0;39552.16;491066.2;0;1
512967;33000;59000;25703.53;541690.17;0;0
55000;78755;0;4.35;36.54;13;0
1170849;55000;61000;572226.78;6941755.65;0;0
357500;27500;30500;27785.62;493741.47;0;0
264000;49500;49500;18864.48;168039.94;0;0
440000;95256;69729;11661.65;249514.46;6;0
385000;55000;55000;18932.85;383428.79;0;0
440000;66000;69000;7803.29;209527.09;0;0
301561;55000;58000;22175.32;315970.5;0;1
918500;421726;432517;69915.03;543739.94;89;0
429000;62971;66991;9785.18;187799.93;15;0
808500;248047;182010;23555.35;386004.72;85;0
335500;71500;74500;0.04;0.28;0;1
104500;0;0;8862.04;69365.55;0;0
511500;55000;55000;6703.72;94878.03;0;1
154000;122819;163194;5201.07;81264.77;56;0
137500;31570;31570;2134.32;27272.98;0;0
346500;0;0;10864.63;200425.41;0;1
264000;49500;10831;14963.95;266347.09;0;0
990000;152625;157800;9570.27;122561.41;3;0
104500;55000;48275;2486.66;18270.77;0;0
516998;55000;55000;72310.9;1150515.53;0;1
209000;31570;31570;8857.96;56340.14;0;0
159500;55000;55000;14795.93;96785.72;0;0
355298;66000;66000;23869.54;421387.56;0;0
275000;44000;47000;13346.93;217778.48;0;0
346500;0;0;15042.85;192789.79;0;0
236500;13750;0;29121.39;397556.75;0;0
247500;49500;49500;2581.31;40209.62;6;0
412500;0;0;19983.57;244665.39;0;0
164450;0;0;1091.64;12522.35;0;0
281234;49500;49500;18302.39;136029.97;0;0
264000;49500;0;41770.72;665204.87;0;0
335500;214318;257659;15222.54;256162.65;48;1
368500;27500;30500;7367.24;132142.11;0;1
267300;49500;49500;8319.74;67863.95;0;1
368500;27500;30500;16606.35;382008.37;0;0
511500;27568;22000;12662.23;103039.06;3;0
170500;55000;55000;6742.88;78022.73;0;0
214500;10998;10998;7935.24;134282.22;0;0
336600;66000;69000;17448.22;335856;0;1
456500;55000;0;21511.53;324125.32;0;0
338798;66000;120401;11931.83;128889.79;0;1
346500;0;0;11514.5;127226.72;0;0
137500;31570;31570;7571.93;69255.28;0;1
408100;0;0;7710.2;108456.68;0;1
209000;31570;31570;6661.72;65562.92;0;1
429918;66000;69000;3193.02;79621.27;0;1
264000;49500;63750;12757.86;119206.15;0;0
264000;49500;49500;9970.09;123798.89;0;1
374000;49500;49500;108416.26;237650.34;0;0
368500;0;0;19464.69;307341.08;0;1
333667;28958;0;4933.94;43479.93;1;1
261800;96800;113100;5623.17;32083.18;28;0
564300;66000;69000;12796.26;192739.72;0;1
505633;2201;76000;39178.59;361863.39;0;1
284716;49500;0;4668.68;118556.55;0;0
330000;37808;42578;18595.96;249633.83;2;0
280500;49500;63750;6633.11;131915.58;0;0
346500;0;0;22539.22;403045.22;0;1
374000;72659;0;66995.89;863094.54;7;0
456500;66000;69000;4944.24;124797.55;0;0
421667;47851;0;20107.03;149718.6;0;0
341000;0;0;5.51;18.33;0;0
330550;0;0;709.1;12540.99;0;0
183260;44000;0;3238.61;34108.12;0;0
209000;31570;31570;14826.55;113708.62;0;0
973500;157516;0;9366.79;119428.68;11;0
308000;53805;48500;36486.67;461871.3;14;0
588500;27500;30500;33121.24;399907.03;0;0
264000;49500;52500;24799.66;441039.61;0;0
412500;27500;23065;45081.94;714443.51;0;0
632500;0;0;1452.75;19962.18;0;1
318267;11000;11000;5098.65;57143.6;0;0
301400;60515;0;5962.57;86540.19;1;0
335500;61253;58819;8308.88;185926.92;15;0
440000;66000;69000;44407.84;604861.69;0;0
264000;49500;0;13774.21;150497.76;0;1
165000;0;0;428.46;7950.14;0;1
335500;27500;0;15816.12;238493.04;0;0
440000;27500;0;18086.76;334994.71;0;0
473000;55000;58000;11523.83;142851.39;0;0
566500;55000;0;31709.76;487876.07;0;0
313500;66000;69000;28853.25;528539.67;0;1
511500;60500;86500;24586.19;338349.85;0;1
434500;0;0;29850.36;314019.74;0;0
324500;0;0;11330.84;151953;0;0
324500;0;0;293221.79;573324.1;0;0
338800;0;0;40001.03;397152.56;0;0
471937;66000;0;9241.84;130620.68;0;1
28233;0;0;137159.36;178675.42;0;1
357500;66000;85929;12968.49;173404.32;0;0
379500;33000;33000;16352.33;191447.39;0;0
357500;22000;56500;14760.98;180617.98;0;1
335500;27500;30500;15345.68;233319.84;0;1
302316;0;0;25154.84;419105.69;0;0
704733;33000;36000;14320.48;171477.14;0;1
308000;33000;36000;10087.64;150884.55;0;1
308000;33000;0;6276.37;96297.21;0;0
319000;33000;36000;5923.39;70024.19;0;1
275000;0;0;10895.86;177681.43;0;0
0;53213;44921;0.02;7.91;20;1
308000;33000;48500;7431.54;74768.3;0;0
352000;35326;0;22321.88;272216.79;4;1
0;41360;0;0.04;20.32;0;1
412500;27500;47500;6790.41;99743.41;0;0
330550;0;0;24635.99;306532.8;0;1
335500;27500;30500;5557.36;79175.12;0;1
425333;0;0;7606.15;116257.31;0;1
297000;0;0;8611.4;187558.19;0;1
461085;22917;0;9488.11;196247.68;0;0
299750;13750;0;9585.47;169744.88;0;1
215418;4584;0;586.01;17075.89;1;1
82500;0;0;4576.35;98761.85;0;1
627000;278832;204447;19840.05;303806.81;128;0
411400;55000;55742;34845.55;298884.29;3;0
473000;82500;0;12946.95;178454.24;1;0
385000;55000;55000;10881.48;97107.05;125;0
423500;0;0;5008.27;48788.52;0;1
264000;49500;63750;4887.67;69734.99;0;0
385000;0;0;5014.25;98878.24;0;1
1028500;66000;72000;60116.65;226291.9;2;0
283800;74360;0;9101.82;85709.78;0;0
412498;43175;48255;20162.19;260243.89;20;0
627000;66000;66000;7048.49;60304.16;0;0
144833;43441;41360;439.27;5733.79;0;0
368500;27500;0;21977.7;92804.84;11;0
359885;50851;0;679.39;14356.96;138;0
401500;35392;0;10201.76;45884.08;21;0
1400852;51517;0;29406.97;203997.17;0;0
401500;55000;0;14156.93;255707.11;0;0
374000;28875;0;29346.76;165702.66;11;0
478500;66000;90000;3054.14;19896.1;0;0
308000;279781;303389;40170.64;518247.91;162;0
324500;66000;0;11988.16;175613.11;0;0
297000;0;0;3505.09;55447.78;0;0
253000;0;0;12389.31;180080.37;0;0
374000;27500;0;6844.84;86697.88;0;1
346500;0;0;11951.21;128029.37;0;1
517000;55000;55000;14301.24;172160.73;0;0
352000;33223;0;10575.54;65441.8;15;1
445500;0;0;14682.15;177467.76;0;0
275000;0;0;3789.84;60861.64;0;1
335500;44811;0;41298.1;328282.28;11;0
366300;22000;22000;46049.77;538205.46;0;0
451000;22000;43500;43137.34;310521.39;0;1
297000;0;0;16401.14;186692.43;0;1
366667;44000;0;18440.85;211384.78;3;0
313500;66000;66000;16296.84;278106.89;0;0
566500;70675;0;64985.27;480032.27;9;0
0;0;0;0.07;0.08;0;1
335500;33000;33000;10130.23;215988.78;0;1
264000;57660;54191;472.48;8131.78;1;1
5500;46807;0;0.18;9.75;9;1
330000;33000;36000;5297.6;78985.61;0;1
308000;33000;53103;32174.4;270513.28;0;0
330000;33000;36676;10881.11;112304.81;5;0
440000;66550;69859;13056.16;201453.68;6;0
385000;0;0;30030.22;305919.58;0;0
264000;49500;63750;21952.97;364415.06;0;1
445500;32226;1951;4924.97;72252.45;12;1
5500;42660;36493;4380.04;26376.1;2;1
0;45406;47785;37.17;458.58;8;1
412500;27500;30500;29826.77;475808.51;0;1
341000;22000;25000;16645.93;363570.4;0;1
338433;27500;44000;9610.49;136579.4;0;0
335500;27500;30500;14162.13;119875.6;0;0
373633;0;0;12086.59;359040.94;0;1
257402;7334;0;1752.85;41277.48;0;1
0;0;0;8183.31;89722.62;8;0
346500;0;0;11568.29;247888.9;0;0
1386000;0;0;141812.34;1320834.53;0;0
539000;55000;0;11358.66;232974.34;1;0
291500;0;0;6969.16;112655.09;0;0
374000;0;0;15362.78;252410.15;0;0
487300;66677;0;9957.26;120037.34;10;0
346500;0;0;8636.21;154898.28;0;1
346500;0;0;8692.09;155469.6;0;0
330550;0;0;1434.06;38324.26;0;0
335500;27500;0;5127.29;109773.35;0;1
363000;33000;51000;7782.15;77203.32;0;1
259967;55695;175172;6812.07;104776.98;5;0
0;80054;0;0.05;2.49;3;0
0;94160;94160;0.26;7.71;0;1
0;64532;69976;0.15;8.05;10;0
0;47755;51689;0.06;3.8;23;0
374000;705920;489148;7645.99;66451.22;226;0
5500;74170;0;3.2;50.1;11;0
0;42597;0;6547.29;51463.31;3;0
368500;27500;30500;7049.36;186026.25;0;0
412500;65832;0;1339.12;13332.64;16;0
346500;0;0;17816.86;308356.02;0;0
335500;27500;60912;6069.69;104397.59;0;0
335500;47039;68157;7724.48;96465.61;22;1
346500;0;0;5796.75;99776.78;0;0
264000;49500;52500;3599.11;54460.99;0;0
335500;27500;0;11141.79;241106.83;0;0
275000;0;0;14793.03;260045.85;0;0
478500;0;0;30685.45;435885.76;0;0
412500;27500;30500;2315.2;42231.02;1;0
346500;0;0;4886.08;44309.51;0;0
335500;27500;44000;14396.6;137346.41;0;1
346500;0;0;27217.22;258300.88;0;1
385000;27500;32500;17962.96;269757.38;0;0
346500;0;0;7034.81;86307.87;0;0
386100;0;0;13092.05;105269.43;0;0
421667;47851;0;8119.34;63828.14;0;0
381334;18333;0;7003.06;116166.09;0;0
359885;17417;0;8189.59;130324.86;0;0
401500;72592;65659;15451.85;91189.43;19;0
407000;55000;55000;148156.75;758418.96;0;0
401500;174368;199298;7112.69;67326.62;30;0
418000;22000;25000;17806.64;178400.16;0;1
335500;0;0;16637.72;262711.19;0;0
5500;124284;0;484.78;7327.91;41;0
476300;69721;85454;5804.75;83959.04;6;1
5500;38859;0;481.23;7305.11;11;0
0;51583;53451;0.05;28.75;19;1
506733;66000;81750;14922.68;308767.6;0;1
316067;66000;69000;22991.01;322793.71;0;1
297000;66000;69000;1426.09;24100.07;0;1
264000;49500;52500;9937.28;115964.05;0;0
5500;64379;0;0.01;6.46;25;1
0;55246;58312;0.04;32.2;19;0
1397000;66000;72000;4635.72;60451.53;0;0
330000;0;0;29062.34;379839.37;0;0
346500;0;0;10111.41;192569.27;0;1
154000;59561;131101;9.86;25.71;16;0
0;47301;0;0.04;11.96;13;0
220000;77000;0;19987.18;288440.47;0;0
368500;0;0;19273.81;290288.12;0;1
304333;21451;0;9771.91;128438.45;0;1
368500;0;0;5354.97;76698.48;0;1
335500;27500;0;29829.25;365404.02;0;0
286000;0;0;18494.91;242496.69;0;1
480700;0;0;27584.24;343234.67;0;0
396000;22000;17194;14104.86;258279.74;0;1
264000;49500;58485;7459.73;111370.91;10;1
0;0;0;7.16;133.47;0;1
726000;121282;123091;3074.96;32395.74;14;0
693000;158415;159242;12881.42;141300.89;19;0
401500;151800;154800;180.12;3254.18;3;0
269500;55000;69750;7703.5;136276.32;0;0
269500;55000;58000;8913.86;66823.84;0;0
309101;60500;64113;10896.83;109302.5;5;0
357500;67139;0;2148.23;14255.7;5;0
335500;27500;30500;4291.26;39785.24;0;0
0;0;0;0;0;0;1
528000;59471;84020;11300.96;136252.51;8;0
347967;27500;27500;13206.6;98870.84;0;1
440000;66000;91182;8338.85;45826.26;3;0
367766;0;69000;7969.85;116414.74;0;0
355298;0;0;5132.58;95329.6;0;0
330000;33000;36000;15770.91;364237.9;0;1
374000;33000;51129;14519.54;135731.05;0;0
423500;0;0;6879.56;66784.27;0;1
425700;19800;0;10559.99;140971.1;0;1
368500;0;0;13858.39;243324.91;0;0
275000;22000;25000;11221.58;149819.21;0;1
363000;33000;38285;9763.32;110404.74;2;0
456500;122884;206740;40896.4;239903.4;209;0
467500;23234;32926;27694.11;311189.9;5;0
324500;33000;36000;16028.28;176509.67;0;0
264000;49500;52500;12845;189174.4;0;0
264000;49500;63750;6139.06;69470.33;0;1
375467;30250;45231;23156.6;300718.5;1;1
385000;0;15775;36871.77;449627.81;0;0
346500;0;0;4126.61;110528.91;0;1
286000;0;0;6854.87;149096.56;0;1
335500;27500;0;13289.04;226495.52;0;1
246400;4950;0;3706.52;38299.53;0;0
473000;146300;0;15412.04;68623.99;6;0
0;104288;0;12502.84;108106.94;23;0
5500;44691;47338;27.37;62.57;7;1
264000;8140;8140;16221.72;252266.65;0;0
352000;49500;0;9601.69;127180.73;0;0
385000;27500;30500;4943.04;87558.96;0;0
473368;23834;0;9339.27;153808.4;0;1
440000;66000;69000;71674.3;765555.11;0;1
370333;36301;0;7875.09;78657.54;0;1
165000;0;0;548.86;10320.27;0;1
82500;0;0;105.69;1201.49;0;1
456500;55000;58000;44023.43;559174.79;0;1
341000;156640;165676;54106.92;300487.13;20;0
462000;55000;78500;41117.89;275583.96;0;0
500500;55623;58000;7866.3;143770.48;5;0
385000;55000;58000;25092.91;364968.71;5;0
478500;55000;79250;9193.92;141226.01;0;1
308000;33000;0;13938.4;297982.67;0;0
555500;60500;60500;16525.86;359663.63;0;0
544500;55000;55000;42681.14;502036.16;0;0
440000;66000;112000;14714.2;185629.95;0;1
357500;0;0;28496.45;286412.17;0;0
363000;125515;115512;4613.47;26851.27;36;0
385000;0;0;3410.16;78483.13;0;0
363000;87780;163575;41170.62;365581.18;16;1
297000;69490;66000;9167.99;182691.92;4;0
341000;24368;22000;13598.38;202779.16;1;0
308000;33000;33000;11126.17;165127.49;0;0
308000;33000;36000;16232.84;279228.34;0;0
308000;85767;66933;18170.14;156891.68;2;0
308000;34226;49859;10580.14;193513.88;5;0
253000;0;0;5349.65;75270.29;0;0
264000;53428;54157;18385.2;296509.53;3;0
264000;49500;63750;9425.06;131629.63;0;0
357500;27500;0;9648.33;124540.44;0;0
440000;66000;69000;4387;54656.96;0;0
368500;27500;30500;13482.67;265949.26;0;0
346500;0;0;18393.5;222639.54;0;0
335500;27500;30500;10033.81;147505.39;0;1
355667;33001;0;18320.87;179086.57;0;0
338618;17417;0;11867.59;228367.67;2;0
346500;0;0;23363.76;350054.77;0;1
346500;0;0;12603.42;194388.78;0;0
452833;18496;0;20183.7;327743.31;2;1
363550;0;0;10813.04;148508.8;0;0
236134;7334;0;1656.23;34157.5;0;0
415433;27500;61000;19642.56;321395.44;0;1
374000;65356;88665;29768.67;212010.83;24;0
236500;147166;141956;5493.88;14352.94;74;0
649000;115387;127791;2475.42;35724.38;6;1
770000;55000;58000;202310.3;1030564.28;0;0
379500;27500;45629;23896.59;329293.63;0;0
467500;27500;27500;21294.92;141212.08;0;0
412500;27838;39508;3969.58;19894.4;4;1
627000;66000;97500;21123.15;252264.57;3;1
346500;0;0;9439.78;151353.35;0;1
335500;27500;25726;26101.65;304812.54;0;0
412500;66107;0;9094.83;131379.82;123;0
359885;17417;0;6189.44;135644.79;0;0
165000;0;0;2564.38;31733.94;0;1
184800;5500;0;2866.86;20497.39;0;1
148500;11000;16000;23497.7;259735.92;0;0
408284;0;0;6859.62;86508.06;0;1
423500;27500;0;16531.4;229975.3;0;1
445892;66000;0;20487.76;234307.57;0;1
297000;66000;82500;14707.01;96585.16;1;0
313500;66000;67100;6640.83;111808.23;4;1
280500;49500;52500;9464.33;223034.7;0;0
0;67051;78336;2457.58;49661.76;8;1
0;59468;0;0.02;6.91;35;0
5500;37978;40485;13.06;51.36;8;1
308000;36300;36850;9502.78;77111.47;58;0
308000;33000;36000;9462.48;154408.14;0;0
264000;112256;0;13946.1;243059.9;63;0
5500;61556;0;12.4;44.23;66;1
363000;49500;52500;8419.74;203959.21;0;0
368500;28176;34560;264.47;7892.46;1;1
555500;27500;30500;15910.93;150921.85;1;0
335500;27500;0;18.2;98.99;0;0
0;0;0;0;0;0;1
481068;50304;58000;7460.75;36092.57;0;0
214500;46860;49860;10711.55;169717.28;0;0
459800;66000;0;7444.34;139029.53;1;0
418000;55000;58000;22969.24;162245.5;0;0
324500;36383;49250;4798.2;36947.64;2;0
753500;26871;0;58470.64;347485.27;8;1
764500;66000;69000;73842.25;661060.65;0;0
528000;22000;46250;22712.93;334760.05;0;1
104500;55000;55000;2917.96;29837.3;0;0
517000;22000;22000;12549.44;207924.08;0;0
275000;0;0;13979.39;267496.19;0;0
308000;33677;0;7408.91;202240.94;5;0
412500;453895;567480;28320.35;233651.13;205;0
584650;0;0;15533.58;141211.24;0;0
291500;73970;88276;2151.52;38778.4;20;0
676500;71720;55569;18751.21;289584.49;22;0
115500;11000;0;2556.6;42883.59;0;0
175633;35860;35860;21187.02;197983.22;0;1
275000;0;0;22082.11;315985.69;0;0
308000;40700;40372;14733.29;126160.78;2;1
440000;80762;118949;3416.19;39353.01;23;1
308000;37675;48758;8992.69;154472.18;2;0
363000;49500;0;11882.98;195457.97;0;0
577500;34630;44864;5171.66;70995.25;12;0
